Protein	PolyQlength
Cokrec1|Cokrec1_20443	12
Cokrec1|Cokrec1_20619	15
Cokrec1|Cokrec1_47236	12
Cokrec1|Cokrec1_47388	24
Cokrec1|Cokrec1_48236	11
Cokrec1|Cokrec1_50595	12
Cokrec1|Cokrec1_58763	14
Cokrec1|Cokrec1_96320	14
Cokrec1|Cokrec1_119789	12
Cokrec1|Cokrec1_142545	14
Cokrec1|Cokrec1_149575	25
Cokrec1|Cokrec1_157237	28
Cokrec1|Cokrec1_159131	14
Cokrec1|Cokrec1_166097	10
Cokrec1|Cokrec1_198418	26
Cokrec1|Cokrec1_199174	13
Cokrec1|Cokrec1_204903	19
Cokrec1|Cokrec1_204942	19
Cokrec1|Cokrec1_204949	35
Cokrec1|Cokrec1_222935	10
Cokrec1|Cokrec1_234797	35
Cokrec1|Cokrec1_237154	18
Cokrec1|Cokrec1_251714	22
Cokrec1|Cokrec1_272280	10
Cokrec1|Cokrec1_280606	10
Cokrec1|Cokrec1_282305	21
Cokrec1|Cokrec1_287454	11
Cokrec1|Cokrec1_295706	49
Cokrec1|Cokrec1_318226	25
Cokrec1|Cokrec1_340334	14
Cokrec1|Cokrec1_426330	19
Cokrec1|Cokrec1_426590	31
Cokrec1|Cokrec1_427327	30
Cokrec1|Cokrec1_431818	10
Cokrec1|Cokrec1_434589	43
Cokrec1|Cokrec1_434695	12
Cokrec1|Cokrec1_435237	19
Cokrec1|Cokrec1_435263	16
Cokrec1|Cokrec1_436866	12
Cokrec1|Cokrec1_437843	11
Cokrec1|Cokrec1_441128	20
Cokrec1|Cokrec1_441511	11
Cokrec1|Cokrec1_441675	11
Cokrec1|Cokrec1_445989	13
Cokrec1|Cokrec1_449832	11
Cokrec1|Cokrec1_450091	14
Cokrec1|Cokrec1_452034	13
Cokrec1|Cokrec1_453535	20
Cokrec1|Cokrec1_453791	39
Cokrec1|Cokrec1_456755	12
Cokrec1|Cokrec1_458415	18
Cokrec1|Cokrec1_462210	33
Cokrec1|Cokrec1_464272	14
Cokrec1|Cokrec1_464774	14
Cokrec1|Cokrec1_472043	12
Cokrec1|Cokrec1_473038	11
Cokrec1|Cokrec1_482040	11
Cokrec1|Cokrec1_482063	16
Cokrec1|Cokrec1_482161	11
Cokrec1|Cokrec1_482176	13
Cokrec1|Cokrec1_483382	50
