Protein	PolyQlength
Blabri1|Blabri1_411	10
Blabri1|Blabri1_3074	15
Blabri1|Blabri1_6728	18
Blabri1|Blabri1_31519	11
Blabri1|Blabri1_70570	13
Blabri1|Blabri1_106143	19
Blabri1|Blabri1_135545	12
Blabri1|Blabri1_151181	18
Blabri1|Blabri1_167272	11
Blabri1|Blabri1_185035	11
Blabri1|Blabri1_185659	11
Blabri1|Blabri1_196123	17
Blabri1|Blabri1_209830	12
Blabri1|Blabri1_278725	10
Blabri1|Blabri1_345217	13
Blabri1|Blabri1_345876	14
Blabri1|Blabri1_347634	12
Blabri1|Blabri1_357038	10
Blabri1|Blabri1_358253	14
Blabri1|Blabri1_371832	17
Blabri1|Blabri1_372062	10
Blabri1|Blabri1_372261	10
Blabri1|Blabri1_374385	11
Blabri1|Blabri1_375560	12
Blabri1|Blabri1_375675	10
Blabri1|Blabri1_377092	12
Blabri1|Blabri1_378233	10
Blabri1|Blabri1_378705	11
Blabri1|Blabri1_379558	11
Blabri1|Blabri1_381450	10
Blabri1|Blabri1_381990	11
Blabri1|Blabri1_382085	10
Blabri1|Blabri1_382180	11
Blabri1|Blabri1_382730	14
Blabri1|Blabri1_384479	11
Blabri1|Blabri1_384559	18
Blabri1|Blabri1_386326	10
Blabri1|Blabri1_386704	22
Blabri1|Blabri1_387026	10
Blabri1|Blabri1_387412	12
Blabri1|Blabri1_388128	10
Blabri1|Blabri1_389274	19
Blabri1|Blabri1_389480	12
Blabri1|Blabri1_389513	11
Blabri1|Blabri1_389673	15
Blabri1|Blabri1_390860	10
Blabri1|Blabri1_390969	12
Blabri1|Blabri1_392275	12
Blabri1|Blabri1_394725	10
Blabri1|Blabri1_394829	13
Blabri1|Blabri1_395465	10
Blabri1|Blabri1_398969	21
Blabri1|Blabri1_399690	10
Blabri1|Blabri1_401805	10
Blabri1|Blabri1_401954	10
Blabri1|Blabri1_404272	10
Blabri1|Blabri1_404956	11
Blabri1|Blabri1_405199	10
Blabri1|Blabri1_405366	10
Blabri1|Blabri1_405529	13
Blabri1|Blabri1_406020	11
Blabri1|Blabri1_406030	10
Blabri1|Blabri1_406512	10
Blabri1|Blabri1_406552	15
Blabri1|Blabri1_406565	13
Blabri1|Blabri1_406639	12
Blabri1|Blabri1_407169	13
Blabri1|Blabri1_407848	14
Blabri1|Blabri1_408119	10
Blabri1|Blabri1_408148	10
Blabri1|Blabri1_408814	15
Blabri1|Blabri1_409674	10
Blabri1|Blabri1_409949	16
Blabri1|Blabri1_410043	12
Blabri1|Blabri1_410161	13
Blabri1|Blabri1_413182	12
Blabri1|Blabri1_413498	19
Blabri1|Blabri1_413590	16
Blabri1|Blabri1_414199	12
Blabri1|Blabri1_414268	18
Blabri1|Blabri1_414700	14
Blabri1|Blabri1_415968	10
Blabri1|Blabri1_435772	11
Blabri1|Blabri1_437647	12
Blabri1|Blabri1_440122	14
