Protein	PolyQlength
Myrian1|Myrian1_19358	10
Myrian1|Myrian1_38857	11
Myrian1|Myrian1_60568	18
Myrian1|Myrian1_64408	15
Myrian1|Myrian1_75780	11
Myrian1|Myrian1_99973	13
Myrian1|Myrian1_107510	13
Myrian1|Myrian1_125512	10
Myrian1|Myrian1_160185	11
Myrian1|Myrian1_204036	15
Myrian1|Myrian1_223661	12
Myrian1|Myrian1_237579	17
Myrian1|Myrian1_250176	14
Myrian1|Myrian1_252032	10
Myrian1|Myrian1_252973	14
Myrian1|Myrian1_255297	10
Myrian1|Myrian1_259818	11
Myrian1|Myrian1_261716	12
Myrian1|Myrian1_261940	10
Myrian1|Myrian1_269111	12
Myrian1|Myrian1_270464	17
Myrian1|Myrian1_275465	11
Myrian1|Myrian1_288555	34
Myrian1|Myrian1_312263	11
