Protein	PolyQlength
OphPMI507_1|OphPMI507_1_24896	10
OphPMI507_1|OphPMI507_1_26382	10
OphPMI507_1|OphPMI507_1_30181	13
OphPMI507_1|OphPMI507_1_35589	14
OphPMI507_1|OphPMI507_1_62308	11
OphPMI507_1|OphPMI507_1_75483	11
OphPMI507_1|OphPMI507_1_87497	10
OphPMI507_1|OphPMI507_1_94325	10
OphPMI507_1|OphPMI507_1_96509	11
OphPMI507_1|OphPMI507_1_102225	12
OphPMI507_1|OphPMI507_1_102502	12
OphPMI507_1|OphPMI507_1_115238	12
OphPMI507_1|OphPMI507_1_122892	13
OphPMI507_1|OphPMI507_1_125280	11
OphPMI507_1|OphPMI507_1_128834	11
OphPMI507_1|OphPMI507_1_139390	16
OphPMI507_1|OphPMI507_1_142348	11
OphPMI507_1|OphPMI507_1_153391	13
OphPMI507_1|OphPMI507_1_179892	10
OphPMI507_1|OphPMI507_1_191768	13
OphPMI507_1|OphPMI507_1_200852	12
OphPMI507_1|OphPMI507_1_204052	12
OphPMI507_1|OphPMI507_1_204230	10
OphPMI507_1|OphPMI507_1_205292	11
OphPMI507_1|OphPMI507_1_222214	22
OphPMI507_1|OphPMI507_1_228213	10
OphPMI507_1|OphPMI507_1_231664	14
OphPMI507_1|OphPMI507_1_245322	14
OphPMI507_1|OphPMI507_1_291048	11
OphPMI507_1|OphPMI507_1_309327	11
OphPMI507_1|OphPMI507_1_309799	12
OphPMI507_1|OphPMI507_1_310030	12
OphPMI507_1|OphPMI507_1_310063	13
OphPMI507_1|OphPMI507_1_310094	10
OphPMI507_1|OphPMI507_1_310710	12
OphPMI507_1|OphPMI507_1_311463	10
OphPMI507_1|OphPMI507_1_312173	13
OphPMI507_1|OphPMI507_1_312610	10
OphPMI507_1|OphPMI507_1_312854	11
OphPMI507_1|OphPMI507_1_313873	18
OphPMI507_1|OphPMI507_1_314374	14
OphPMI507_1|OphPMI507_1_315442	16
OphPMI507_1|OphPMI507_1_316172	13
OphPMI507_1|OphPMI507_1_316409	13
OphPMI507_1|OphPMI507_1_318065	12
OphPMI507_1|OphPMI507_1_318370	21
OphPMI507_1|OphPMI507_1_321554	12
OphPMI507_1|OphPMI507_1_323735	11
OphPMI507_1|OphPMI507_1_325560	11
OphPMI507_1|OphPMI507_1_342819	12
OphPMI507_1|OphPMI507_1_355318	10
OphPMI507_1|OphPMI507_1_360592	10
OphPMI507_1|OphPMI507_1_361070	10
OphPMI507_1|OphPMI507_1_362429	13
OphPMI507_1|OphPMI507_1_363748	10
OphPMI507_1|OphPMI507_1_365081	11
OphPMI507_1|OphPMI507_1_366760	11
OphPMI507_1|OphPMI507_1_366941	13
OphPMI507_1|OphPMI507_1_366977	10
OphPMI507_1|OphPMI507_1_368222	10
OphPMI507_1|OphPMI507_1_371668	12
OphPMI507_1|OphPMI507_1_375068	12
OphPMI507_1|OphPMI507_1_376852	10
OphPMI507_1|OphPMI507_1_379058	16
OphPMI507_1|OphPMI507_1_384801	10
OphPMI507_1|OphPMI507_1_389311	10
OphPMI507_1|OphPMI507_1_391848	11
OphPMI507_1|OphPMI507_1_395263	10
OphPMI507_1|OphPMI507_1_396245	11
OphPMI507_1|OphPMI507_1_397799	17
OphPMI507_1|OphPMI507_1_398077	10
OphPMI507_1|OphPMI507_1_399384	15
OphPMI507_1|OphPMI507_1_401024	17
OphPMI507_1|OphPMI507_1_401876	14
OphPMI507_1|OphPMI507_1_402917	10
OphPMI507_1|OphPMI507_1_405173	22
OphPMI507_1|OphPMI507_1_406289	11
OphPMI507_1|OphPMI507_1_407477	12
OphPMI507_1|OphPMI507_1_407849	11
OphPMI507_1|OphPMI507_1_420577	10
OphPMI507_1|OphPMI507_1_424060	10
OphPMI507_1|OphPMI507_1_425640	10
OphPMI507_1|OphPMI507_1_425698	13
OphPMI507_1|OphPMI507_1_426606	10
OphPMI507_1|OphPMI507_1_426681	21
OphPMI507_1|OphPMI507_1_428028	11
OphPMI507_1|OphPMI507_1_428203	13
OphPMI507_1|OphPMI507_1_430221	10
OphPMI507_1|OphPMI507_1_431829	18
OphPMI507_1|OphPMI507_1_432604	10
OphPMI507_1|OphPMI507_1_433751	20
OphPMI507_1|OphPMI507_1_438022	10
OphPMI507_1|OphPMI507_1_439892	10
OphPMI507_1|OphPMI507_1_446645	11
OphPMI507_1|OphPMI507_1_451128	14
OphPMI507_1|OphPMI507_1_451558	11
OphPMI507_1|OphPMI507_1_454378	10
OphPMI507_1|OphPMI507_1_455784	16
OphPMI507_1|OphPMI507_1_457214	15
OphPMI507_1|OphPMI507_1_458879	31
