Protein	PolyQlength
Leisp1|Leisp1_302426	10
Leisp1|Leisp1_598680	10
Leisp1|Leisp1_915209	15
Leisp1|Leisp1_924303	10
Leisp1|Leisp1_1251894	13
Leisp1|Leisp1_1254388	10
Leisp1|Leisp1_1261700	10
Leisp1|Leisp1_1304153	10
Leisp1|Leisp1_1315314	15
Leisp1|Leisp1_1317317	19
Leisp1|Leisp1_1321415	20
Leisp1|Leisp1_1321705	10
Leisp1|Leisp1_1323967	12
Leisp1|Leisp1_1334178	10
Leisp1|Leisp1_1344052	10
Leisp1|Leisp1_1362830	23
Leisp1|Leisp1_1366211	20
Leisp1|Leisp1_1368061	10
Leisp1|Leisp1_1368915	11
Leisp1|Leisp1_1369887	11
Leisp1|Leisp1_1371690	12
Leisp1|Leisp1_1374683	10
Leisp1|Leisp1_1412373	12
Leisp1|Leisp1_1429836	12
