Protein	PolyQlength
Sacce1|Sacce1_62	10
Sacce1|Sacce1_358	11
Sacce1|Sacce1_364	31
Sacce1|Sacce1_391	16
Sacce1|Sacce1_476	11
Sacce1|Sacce1_558	37
Sacce1|Sacce1_847	10
Sacce1|Sacce1_1122	17
Sacce1|Sacce1_1169	23
Sacce1|Sacce1_1257	20
Sacce1|Sacce1_1483	11
Sacce1|Sacce1_1666	19
Sacce1|Sacce1_1789	10
Sacce1|Sacce1_1811	17
Sacce1|Sacce1_1881	22
Sacce1|Sacce1_2204	13
Sacce1|Sacce1_2240	12
Sacce1|Sacce1_2326	14
Sacce1|Sacce1_2445	11
Sacce1|Sacce1_2501	11
Sacce1|Sacce1_2544	12
Sacce1|Sacce1_2917	13
Sacce1|Sacce1_2976	16
Sacce1|Sacce1_3129	17
Sacce1|Sacce1_3269	13
Sacce1|Sacce1_3291	12
Sacce1|Sacce1_3562	10
Sacce1|Sacce1_3805	16
Sacce1|Sacce1_3885	10
Sacce1|Sacce1_4006	12
Sacce1|Sacce1_4114	11
Sacce1|Sacce1_4214	14
Sacce1|Sacce1_4243	14
Sacce1|Sacce1_4550	12
Sacce1|Sacce1_4720	10
Sacce1|Sacce1_4849	30
Sacce1|Sacce1_5075	10
Sacce1|Sacce1_5214	12
Sacce1|Sacce1_5357	15
Sacce1|Sacce1_5369	12
Sacce1|Sacce1_5440	15
Sacce1|Sacce1_5590	23
Sacce1|Sacce1_5925	20
Sacce1|Sacce1_6024	12
Sacce1|Sacce1_6037	15
Sacce1|Sacce1_6121	12
Sacce1|Sacce1_6161	16
Sacce1|Sacce1_6332	11
Sacce1|Sacce1_6382	15
Sacce1|Sacce1_6555	11
