Protein	PolyQlength
Micbo1|Micbo1_8418	10
Micbo1|Micbo1_9876	18
Micbo1|Micbo1_15743	22
Micbo1|Micbo1_32264	22
Micbo1|Micbo1_42642	12
Micbo1|Micbo1_57767	10
Micbo1|Micbo1_71509	11
Micbo1|Micbo1_123577	13
Micbo1|Micbo1_138397	11
Micbo1|Micbo1_146885	23
Micbo1|Micbo1_151233	21
Micbo1|Micbo1_157502	14
Micbo1|Micbo1_158733	18
Micbo1|Micbo1_159284	11
Micbo1|Micbo1_160397	10
Micbo1|Micbo1_161656	11
Micbo1|Micbo1_164600	19
Micbo1|Micbo1_164856	20
Micbo1|Micbo1_165963	10
Micbo1|Micbo1_166232	10
Micbo1|Micbo1_166391	20
Micbo1|Micbo1_171152	14
Micbo1|Micbo1_179262	17
Micbo1|Micbo1_191154	17
Micbo1|Micbo1_192135	10
Micbo1|Micbo1_193487	10
Micbo1|Micbo1_194643	14
Micbo1|Micbo1_198153	11
Micbo1|Micbo1_200620	13
Micbo1|Micbo1_202148	12
Micbo1|Micbo1_202855	11
Micbo1|Micbo1_206131	14
Micbo1|Micbo1_210502	10
Micbo1|Micbo1_214517	17
Micbo1|Micbo1_223379	33
Micbo1|Micbo1_223745	26
Micbo1|Micbo1_230206	11
Micbo1|Micbo1_231306	10
Micbo1|Micbo1_231356	11
Micbo1|Micbo1_231904	23
Micbo1|Micbo1_233542	10
Micbo1|Micbo1_233781	10
Micbo1|Micbo1_234053	25
Micbo1|Micbo1_234727	16
Micbo1|Micbo1_237145	16
Micbo1|Micbo1_237241	11
