Protein	PolyQlength
Spapa3|Spapa3_48111	10
Spapa3|Spapa3_48189	13
Spapa3|Spapa3_48757	19
Spapa3|Spapa3_49913	12
Spapa3|Spapa3_50162	10
Spapa3|Spapa3_50546	22
Spapa3|Spapa3_50672	14
Spapa3|Spapa3_50713	10
Spapa3|Spapa3_51080	10
Spapa3|Spapa3_51436	20
Spapa3|Spapa3_52118	14
Spapa3|Spapa3_52600	13
Spapa3|Spapa3_52933	12
Spapa3|Spapa3_55232	21
Spapa3|Spapa3_55776	16
Spapa3|Spapa3_56571	20
Spapa3|Spapa3_57666	10
Spapa3|Spapa3_57838	12
Spapa3|Spapa3_57886	14
Spapa3|Spapa3_58434	10
Spapa3|Spapa3_58881	11
Spapa3|Spapa3_58953	10
Spapa3|Spapa3_59520	15
Spapa3|Spapa3_59607	10
Spapa3|Spapa3_59796	12
Spapa3|Spapa3_60224	14
Spapa3|Spapa3_60230	18
Spapa3|Spapa3_60869	13
Spapa3|Spapa3_60870	10
Spapa3|Spapa3_61317	12
Spapa3|Spapa3_61624	10
Spapa3|Spapa3_62312	14
Spapa3|Spapa3_62580	10
Spapa3|Spapa3_62643	15
Spapa3|Spapa3_62669	11
Spapa3|Spapa3_62816	10
Spapa3|Spapa3_62851	13
Spapa3|Spapa3_62970	17
Spapa3|Spapa3_63136	10
Spapa3|Spapa3_63294	19
Spapa3|Spapa3_63443	17
Spapa3|Spapa3_64259	10
Spapa3|Spapa3_66558	45
Spapa3|Spapa3_66879	10
Spapa3|Spapa3_67046	17
Spapa3|Spapa3_67158	11
Spapa3|Spapa3_68158	15
Spapa3|Spapa3_68640	10
Spapa3|Spapa3_69807	13
Spapa3|Spapa3_72116	10
Spapa3|Spapa3_72559	21
Spapa3|Spapa3_72826	11
Spapa3|Spapa3_72840	19
Spapa3|Spapa3_73559	13
Spapa3|Spapa3_132367	12
Spapa3|Spapa3_132701	12
Spapa3|Spapa3_133262	11
Spapa3|Spapa3_133687	11
Spapa3|Spapa3_136216	11
Spapa3|Spapa3_137813	20
Spapa3|Spapa3_139914	14
Spapa3|Spapa3_140662	16
Spapa3|Spapa3_143129	20
Spapa3|Spapa3_143763	15
Spapa3|Spapa3_145138	16
Spapa3|Spapa3_149277	12
Spapa3|Spapa3_149411	11
Spapa3|Spapa3_149692	16
Spapa3|Spapa3_151123	14
Spapa3|Spapa3_152650	11
Spapa3|Spapa3_153228	16
Spapa3|Spapa3_153357	12
Spapa3|Spapa3_153375	10
Spapa3|Spapa3_153792	12
Spapa3|Spapa3_155711	28
Spapa3|Spapa3_156210	17
Spapa3|Spapa3_157957	17
Spapa3|Spapa3_158526	11
