Protein	PolyQlength
Cryan3|Cryan3_185965	13
Cryan3|Cryan3_233801	13
Cryan3|Cryan3_356161	16
Cryan3|Cryan3_399783	27
Cryan3|Cryan3_517940	14
Cryan3|Cryan3_527529	11
Cryan3|Cryan3_842761	17
Cryan3|Cryan3_845091	11
Cryan3|Cryan3_849991	14
Cryan3|Cryan3_891065	11
Cryan3|Cryan3_965654	10
Cryan3|Cryan3_969857	13
Cryan3|Cryan3_996476	10
Cryan3|Cryan3_998831	10
Cryan3|Cryan3_1007461	12
Cryan3|Cryan3_1027179	12
Cryan3|Cryan3_1036533	11
Cryan3|Cryan3_1048191	18
Cryan3|Cryan3_1048339	11
Cryan3|Cryan3_1054526	15
Cryan3|Cryan3_1060006	13
Cryan3|Cryan3_1062798	18
Cryan3|Cryan3_1089349	11
Cryan3|Cryan3_1099857	95
