Protein	PolyQlength
Exome1|Exome1_103494	10
Exome1|Exome1_104493	11
Exome1|Exome1_104745	20
Exome1|Exome1_104803	15
Exome1|Exome1_105604	15
Exome1|Exome1_105605	15
Exome1|Exome1_106864	11
Exome1|Exome1_108584	11
Exome1|Exome1_108691	10
Exome1|Exome1_108849	12
Exome1|Exome1_109509	11
Exome1|Exome1_109710	21
Exome1|Exome1_109855	18
Exome1|Exome1_110509	14
Exome1|Exome1_111130	21
Exome1|Exome1_111813	12
Exome1|Exome1_112576	11
Exome1|Exome1_112712	12
Exome1|Exome1_113036	14
Exome1|Exome1_113692	16
Exome1|Exome1_113805	11
