Protein	PolyQlength
Rusear1|Rusear1_145439	25
Rusear1|Rusear1_234538	16
Rusear1|Rusear1_473356	21
Rusear1|Rusear1_639341	12
Rusear1|Rusear1_702596	12
Rusear1|Rusear1_904242	18
Rusear1|Rusear1_941326	10
Rusear1|Rusear1_1016198	11
Rusear1|Rusear1_1178711	10
Rusear1|Rusear1_1201547	23
Rusear1|Rusear1_1209321	11
Rusear1|Rusear1_1226279	14
Rusear1|Rusear1_1239278	10
Rusear1|Rusear1_1264058	24
Rusear1|Rusear1_1273727	10
Rusear1|Rusear1_1279798	23
Rusear1|Rusear1_1280092	14
Rusear1|Rusear1_1286271	10
Rusear1|Rusear1_1286646	15
Rusear1|Rusear1_1306428	12
Rusear1|Rusear1_1368574	10
Rusear1|Rusear1_1374690	29
