Protein	PolyQlength
Trieq1|Trieq1_236	10
Trieq1|Trieq1_297	11
Trieq1|Trieq1_617	13
Trieq1|Trieq1_651	13
Trieq1|Trieq1_654	16
Trieq1|Trieq1_687	13
Trieq1|Trieq1_932	18
Trieq1|Trieq1_1126	12
Trieq1|Trieq1_1182	18
Trieq1|Trieq1_1452	12
Trieq1|Trieq1_1517	10
Trieq1|Trieq1_1657	10
Trieq1|Trieq1_1922	13
Trieq1|Trieq1_2150	12
Trieq1|Trieq1_2356	12
Trieq1|Trieq1_2508	10
Trieq1|Trieq1_2540	11
Trieq1|Trieq1_2588	11
Trieq1|Trieq1_2807	10
Trieq1|Trieq1_2981	15
Trieq1|Trieq1_3161	11
Trieq1|Trieq1_3305	10
Trieq1|Trieq1_3425	19
Trieq1|Trieq1_3571	18
Trieq1|Trieq1_3592	18
Trieq1|Trieq1_3734	15
Trieq1|Trieq1_3771	13
Trieq1|Trieq1_3785	13
Trieq1|Trieq1_4189	12
Trieq1|Trieq1_4204	13
Trieq1|Trieq1_4217	17
Trieq1|Trieq1_4366	11
Trieq1|Trieq1_4386	13
Trieq1|Trieq1_4583	13
Trieq1|Trieq1_4628	13
Trieq1|Trieq1_4733	16
Trieq1|Trieq1_4852	13
Trieq1|Trieq1_5084	11
Trieq1|Trieq1_5249	10
Trieq1|Trieq1_5377	13
Trieq1|Trieq1_5539	13
Trieq1|Trieq1_5658	22
Trieq1|Trieq1_5778	12
Trieq1|Trieq1_5795	13
Trieq1|Trieq1_5837	17
Trieq1|Trieq1_5851	14
Trieq1|Trieq1_5852	15
Trieq1|Trieq1_5872	17
Trieq1|Trieq1_6054	25
Trieq1|Trieq1_6132	19
Trieq1|Trieq1_6806	14
Trieq1|Trieq1_6897	30
Trieq1|Trieq1_6979	13
Trieq1|Trieq1_6990	10
Trieq1|Trieq1_7058	22
Trieq1|Trieq1_7134	19
Trieq1|Trieq1_7189	28
Trieq1|Trieq1_7339	12
Trieq1|Trieq1_7442	19
Trieq1|Trieq1_7586	10
Trieq1|Trieq1_7696	20
Trieq1|Trieq1_7793	12
Trieq1|Trieq1_8339	10
Trieq1|Trieq1_8378	11
Trieq1|Trieq1_8593	10
Trieq1|Trieq1_8632	11
