Protein	PolyQlength
Parpar1|Parpar1_16213	10
Parpar1|Parpar1_33827	27
Parpar1|Parpar1_43672	17
Parpar1|Parpar1_46328	16
Parpar1|Parpar1_53538	17
Parpar1|Parpar1_56429	10
Parpar1|Parpar1_75944	27
Parpar1|Parpar1_82781	58
Parpar1|Parpar1_88784	27
Parpar1|Parpar1_89180	16
Parpar1|Parpar1_98250	10
Parpar1|Parpar1_106920	17
Parpar1|Parpar1_110705	15
Parpar1|Parpar1_111131	15
Parpar1|Parpar1_112302	21
Parpar1|Parpar1_150663	14
Parpar1|Parpar1_163380	15
Parpar1|Parpar1_167388	23
Parpar1|Parpar1_171716	31
Parpar1|Parpar1_176748	16
Parpar1|Parpar1_179870	13
Parpar1|Parpar1_212423	17
Parpar1|Parpar1_214479	14
Parpar1|Parpar1_230645	15
Parpar1|Parpar1_239421	11
Parpar1|Parpar1_239590	11
Parpar1|Parpar1_276309	15
Parpar1|Parpar1_314451	16
Parpar1|Parpar1_334726	14
Parpar1|Parpar1_335490	21
Parpar1|Parpar1_336258	13
Parpar1|Parpar1_338887	12
Parpar1|Parpar1_339127	13
Parpar1|Parpar1_339595	13
Parpar1|Parpar1_339625	13
Parpar1|Parpar1_339745	12
Parpar1|Parpar1_340049	15
Parpar1|Parpar1_340363	17
Parpar1|Parpar1_342066	14
Parpar1|Parpar1_342729	11
Parpar1|Parpar1_344765	10
Parpar1|Parpar1_345189	12
Parpar1|Parpar1_347259	20
Parpar1|Parpar1_348037	17
Parpar1|Parpar1_348423	12
Parpar1|Parpar1_348817	10
Parpar1|Parpar1_351321	17
Parpar1|Parpar1_352113	15
Parpar1|Parpar1_359398	20
Parpar1|Parpar1_360338	15
Parpar1|Parpar1_360375	10
Parpar1|Parpar1_362823	13
Parpar1|Parpar1_363520	58
Parpar1|Parpar1_365762	18
Parpar1|Parpar1_365928	14
Parpar1|Parpar1_365971	10
Parpar1|Parpar1_366472	15
Parpar1|Parpar1_369295	10
Parpar1|Parpar1_369427	11
Parpar1|Parpar1_369575	10
Parpar1|Parpar1_370807	10
Parpar1|Parpar1_371019	17
Parpar1|Parpar1_371399	28
Parpar1|Parpar1_373292	13
Parpar1|Parpar1_374040	16
