Protein	PolyQlength
Plesi1|Plesi1_29189	17
Plesi1|Plesi1_143159	12
Plesi1|Plesi1_174143	12
Plesi1|Plesi1_220365	18
Plesi1|Plesi1_225817	13
Plesi1|Plesi1_253303	20
Plesi1|Plesi1_366054	13
Plesi1|Plesi1_366108	10
Plesi1|Plesi1_370101	22
Plesi1|Plesi1_371216	47
Plesi1|Plesi1_372943	12
Plesi1|Plesi1_373650	15
Plesi1|Plesi1_374453	24
Plesi1|Plesi1_376530	13
Plesi1|Plesi1_378207	16
Plesi1|Plesi1_385082	22
Plesi1|Plesi1_389920	24
Plesi1|Plesi1_390870	10
Plesi1|Plesi1_436968	12
Plesi1|Plesi1_443199	10
Plesi1|Plesi1_447665	11
Plesi1|Plesi1_448089	23
Plesi1|Plesi1_448717	12
Plesi1|Plesi1_450122	10
Plesi1|Plesi1_450242	12
Plesi1|Plesi1_451781	12
Plesi1|Plesi1_455408	25
Plesi1|Plesi1_456066	38
Plesi1|Plesi1_456375	12
Plesi1|Plesi1_456572	13
Plesi1|Plesi1_457733	12
Plesi1|Plesi1_460519	10
Plesi1|Plesi1_460533	12
Plesi1|Plesi1_461147	10
Plesi1|Plesi1_461304	27
Plesi1|Plesi1_461856	11
Plesi1|Plesi1_462570	10
Plesi1|Plesi1_463120	11
Plesi1|Plesi1_463239	13
Plesi1|Plesi1_466409	10
Plesi1|Plesi1_466478	24
Plesi1|Plesi1_466895	14
Plesi1|Plesi1_467546	18
Plesi1|Plesi1_468393	13
Plesi1|Plesi1_469156	11
Plesi1|Plesi1_469243	12
Plesi1|Plesi1_470352	14
Plesi1|Plesi1_471771	35
Plesi1|Plesi1_472917	20
Plesi1|Plesi1_472997	10
Plesi1|Plesi1_477454	27
Plesi1|Plesi1_495466	19
Plesi1|Plesi1_498692	11
Plesi1|Plesi1_499048	16
Plesi1|Plesi1_499894	15
Plesi1|Plesi1_502386	18
Plesi1|Plesi1_503960	11
Plesi1|Plesi1_504089	14
Plesi1|Plesi1_506586	15
Plesi1|Plesi1_508353	11
Plesi1|Plesi1_508412	17
Plesi1|Plesi1_529612	13
Plesi1|Plesi1_531784	13
Plesi1|Plesi1_532010	15
Plesi1|Plesi1_534330	12
Plesi1|Plesi1_538660	10
