Protein	PolyQlength
Rosne1|Rosne1_113	17
Rosne1|Rosne1_189	15
Rosne1|Rosne1_455	19
Rosne1|Rosne1_512	10
Rosne1|Rosne1_806	10
Rosne1|Rosne1_907	31
Rosne1|Rosne1_1010	11
Rosne1|Rosne1_1302	27
Rosne1|Rosne1_1629	13
Rosne1|Rosne1_1729	10
Rosne1|Rosne1_1769	58
Rosne1|Rosne1_1793	11
Rosne1|Rosne1_1984	20
Rosne1|Rosne1_2133	35
Rosne1|Rosne1_2258	14
Rosne1|Rosne1_2289	13
Rosne1|Rosne1_2294	10
Rosne1|Rosne1_2625	21
Rosne1|Rosne1_2660	17
Rosne1|Rosne1_2976	10
Rosne1|Rosne1_3150	12
Rosne1|Rosne1_3308	16
Rosne1|Rosne1_3373	11
Rosne1|Rosne1_3402	10
Rosne1|Rosne1_3850	42
Rosne1|Rosne1_4054	15
Rosne1|Rosne1_4062	10
Rosne1|Rosne1_4246	19
Rosne1|Rosne1_4247	14
Rosne1|Rosne1_4287	16
Rosne1|Rosne1_4303	14
Rosne1|Rosne1_4304	17
Rosne1|Rosne1_4652	12
Rosne1|Rosne1_4833	27
Rosne1|Rosne1_4896	13
Rosne1|Rosne1_5125	11
Rosne1|Rosne1_5211	14
Rosne1|Rosne1_5407	10
Rosne1|Rosne1_5421	19
Rosne1|Rosne1_5428	11
Rosne1|Rosne1_5645	17
Rosne1|Rosne1_5654	47
Rosne1|Rosne1_5733	12
Rosne1|Rosne1_5876	23
Rosne1|Rosne1_5970	10
Rosne1|Rosne1_6102	10
Rosne1|Rosne1_6495	15
Rosne1|Rosne1_6882	34
Rosne1|Rosne1_6915	10
Rosne1|Rosne1_7216	16
Rosne1|Rosne1_7496	10
Rosne1|Rosne1_7773	12
Rosne1|Rosne1_7877	13
Rosne1|Rosne1_7889	15
Rosne1|Rosne1_7913	10
Rosne1|Rosne1_8214	15
Rosne1|Rosne1_8220	24
Rosne1|Rosne1_8497	13
Rosne1|Rosne1_8549	36
Rosne1|Rosne1_8553	16
Rosne1|Rosne1_8556	11
Rosne1|Rosne1_8668	18
Rosne1|Rosne1_8706	11
Rosne1|Rosne1_8802	13
Rosne1|Rosne1_8976	10
Rosne1|Rosne1_9780	12
Rosne1|Rosne1_10110	17
Rosne1|Rosne1_10125	13
Rosne1|Rosne1_10228	11
Rosne1|Rosne1_10232	33
Rosne1|Rosne1_10303	10
Rosne1|Rosne1_10327	11
Rosne1|Rosne1_10381	17
Rosne1|Rosne1_10501	13
Rosne1|Rosne1_10981	10
Rosne1|Rosne1_10982	15
Rosne1|Rosne1_11329	10
Rosne1|Rosne1_11415	20
Rosne1|Rosne1_11422	12
Rosne1|Rosne1_11458	31
Rosne1|Rosne1_11460	18
Rosne1|Rosne1_11533	17
Rosne1|Rosne1_11981	10
