Protein	PolyQlength
Obemuc1|Obemuc1_9055	14
Obemuc1|Obemuc1_12783	16
Obemuc1|Obemuc1_41167	12
Obemuc1|Obemuc1_45736	13
Obemuc1|Obemuc1_77921	12
Obemuc1|Obemuc1_116714	13
Obemuc1|Obemuc1_132125	13
Obemuc1|Obemuc1_136976	10
Obemuc1|Obemuc1_149816	32
Obemuc1|Obemuc1_173133	10
Obemuc1|Obemuc1_197381	11
Obemuc1|Obemuc1_204170	10
Obemuc1|Obemuc1_259752	10
Obemuc1|Obemuc1_272934	18
Obemuc1|Obemuc1_308699	11
Obemuc1|Obemuc1_328178	13
Obemuc1|Obemuc1_332006	14
Obemuc1|Obemuc1_493435	19
Obemuc1|Obemuc1_515978	11
Obemuc1|Obemuc1_571081	18
Obemuc1|Obemuc1_575862	13
Obemuc1|Obemuc1_576296	36
Obemuc1|Obemuc1_578763	19
Obemuc1|Obemuc1_600727	15
Obemuc1|Obemuc1_662549	20
Obemuc1|Obemuc1_687380	13
Obemuc1|Obemuc1_699463	13
Obemuc1|Obemuc1_729462	11
Obemuc1|Obemuc1_800304	12
Obemuc1|Obemuc1_806175	18
Obemuc1|Obemuc1_815454	16
Obemuc1|Obemuc1_816743	20
Obemuc1|Obemuc1_821704	13
Obemuc1|Obemuc1_822048	17
Obemuc1|Obemuc1_826478	13
Obemuc1|Obemuc1_839347	12
Obemuc1|Obemuc1_848873	10
Obemuc1|Obemuc1_849498	12
Obemuc1|Obemuc1_849815	10
Obemuc1|Obemuc1_849978	10
Obemuc1|Obemuc1_851749	10
Obemuc1|Obemuc1_852099	13
Obemuc1|Obemuc1_852229	10
Obemuc1|Obemuc1_852317	18
Obemuc1|Obemuc1_852570	10
Obemuc1|Obemuc1_852855	11
Obemuc1|Obemuc1_853628	16
Obemuc1|Obemuc1_855924	10
Obemuc1|Obemuc1_856006	11
Obemuc1|Obemuc1_856389	11
Obemuc1|Obemuc1_856836	16
Obemuc1|Obemuc1_857145	18
Obemuc1|Obemuc1_858392	12
Obemuc1|Obemuc1_858396	11
Obemuc1|Obemuc1_858402	12
Obemuc1|Obemuc1_858712	15
Obemuc1|Obemuc1_858717	22
Obemuc1|Obemuc1_858766	17
Obemuc1|Obemuc1_859260	13
Obemuc1|Obemuc1_859265	13
Obemuc1|Obemuc1_859891	16
Obemuc1|Obemuc1_859965	10
Obemuc1|Obemuc1_860059	10
Obemuc1|Obemuc1_860436	12
Obemuc1|Obemuc1_861003	13
Obemuc1|Obemuc1_861092	11
Obemuc1|Obemuc1_861262	13
Obemuc1|Obemuc1_861691	16
Obemuc1|Obemuc1_862041	13
Obemuc1|Obemuc1_862965	19
Obemuc1|Obemuc1_863336	13
Obemuc1|Obemuc1_863810	10
Obemuc1|Obemuc1_864571	10
Obemuc1|Obemuc1_864696	10
Obemuc1|Obemuc1_865048	10
Obemuc1|Obemuc1_865387	11
Obemuc1|Obemuc1_865570	10
Obemuc1|Obemuc1_865916	11
Obemuc1|Obemuc1_866165	12
Obemuc1|Obemuc1_866665	11
Obemuc1|Obemuc1_866995	12
Obemuc1|Obemuc1_867143	21
Obemuc1|Obemuc1_867162	10
Obemuc1|Obemuc1_867178	13
Obemuc1|Obemuc1_867405	10
Obemuc1|Obemuc1_868130	10
Obemuc1|Obemuc1_868460	11
Obemuc1|Obemuc1_868631	11
Obemuc1|Obemuc1_868930	10
Obemuc1|Obemuc1_869145	10
Obemuc1|Obemuc1_869166	11
Obemuc1|Obemuc1_869462	10
Obemuc1|Obemuc1_869809	10
Obemuc1|Obemuc1_869825	20
Obemuc1|Obemuc1_870164	13
Obemuc1|Obemuc1_870171	14
Obemuc1|Obemuc1_871474	12
Obemuc1|Obemuc1_871512	11
Obemuc1|Obemuc1_871590	10
Obemuc1|Obemuc1_871607	10
Obemuc1|Obemuc1_871710	15
Obemuc1|Obemuc1_872040	13
Obemuc1|Obemuc1_872535	33
Obemuc1|Obemuc1_873357	12
Obemuc1|Obemuc1_873653	16
Obemuc1|Obemuc1_876088	10
Obemuc1|Obemuc1_878994	10
Obemuc1|Obemuc1_880295	14
Obemuc1|Obemuc1_886004	15
Obemuc1|Obemuc1_901292	10
Obemuc1|Obemuc1_911266	16
Obemuc1|Obemuc1_914414	10
Obemuc1|Obemuc1_914576	32
Obemuc1|Obemuc1_914996	10
Obemuc1|Obemuc1_915418	14
Obemuc1|Obemuc1_917969	19
Obemuc1|Obemuc1_918850	10
Obemuc1|Obemuc1_919372	10
Obemuc1|Obemuc1_919629	14
Obemuc1|Obemuc1_920027	11
Obemuc1|Obemuc1_921920	20
Obemuc1|Obemuc1_921956	10
Obemuc1|Obemuc1_922108	10
Obemuc1|Obemuc1_929357	10
Obemuc1|Obemuc1_934600	16
Obemuc1|Obemuc1_937507	17
Obemuc1|Obemuc1_938049	14
Obemuc1|Obemuc1_938719	14
Obemuc1|Obemuc1_939754	11
Obemuc1|Obemuc1_949573	10
Obemuc1|Obemuc1_951321	32
Obemuc1|Obemuc1_980115	13
Obemuc1|Obemuc1_984446	13
Obemuc1|Obemuc1_993343	14
Obemuc1|Obemuc1_995585	11
Obemuc1|Obemuc1_1002878	36
Obemuc1|Obemuc1_1003218	10
Obemuc1|Obemuc1_1005276	15
Obemuc1|Obemuc1_1006403	10
Obemuc1|Obemuc1_1008659	14
Obemuc1|Obemuc1_1008959	22
Obemuc1|Obemuc1_1009393	19
Obemuc1|Obemuc1_1009766	14
Obemuc1|Obemuc1_1010481	11
Obemuc1|Obemuc1_1011311	10
Obemuc1|Obemuc1_1011395	19
Obemuc1|Obemuc1_1012826	11
Obemuc1|Obemuc1_1013594	18
Obemuc1|Obemuc1_1014180	16
