Protein	PolyQlength
Totfu1|Totfu1_112015	12
Totfu1|Totfu1_175917	11
Totfu1|Totfu1_238058	12
Totfu1|Totfu1_272128	10
Totfu1|Totfu1_318042	13
Totfu1|Totfu1_376801	17
Totfu1|Totfu1_441887	10
Totfu1|Totfu1_454417	17
Totfu1|Totfu1_578655	13
Totfu1|Totfu1_582168	10
Totfu1|Totfu1_587079	13
Totfu1|Totfu1_592081	13
Totfu1|Totfu1_608273	13
Totfu1|Totfu1_634564	12
Totfu1|Totfu1_645479	10
Totfu1|Totfu1_646499	11
Totfu1|Totfu1_650242	10
Totfu1|Totfu1_658177	12
Totfu1|Totfu1_659475	11
Totfu1|Totfu1_667409	12
Totfu1|Totfu1_671873	12
Totfu1|Totfu1_673362	23
Totfu1|Totfu1_676081	13
Totfu1|Totfu1_697422	20
Totfu1|Totfu1_697660	21
Totfu1|Totfu1_698973	13
Totfu1|Totfu1_707701	20
