Protein	PolyQlength
Nieex1|Nieex1_126736	10
Nieex1|Nieex1_198818	24
Nieex1|Nieex1_234254	12
Nieex1|Nieex1_252535	14
Nieex1|Nieex1_412757	36
Nieex1|Nieex1_487668	10
Nieex1|Nieex1_491492	12
Nieex1|Nieex1_672633	10
Nieex1|Nieex1_726466	13
Nieex1|Nieex1_728129	10
Nieex1|Nieex1_728184	11
Nieex1|Nieex1_781860	11
Nieex1|Nieex1_781893	12
Nieex1|Nieex1_785721	12
Nieex1|Nieex1_793671	11
Nieex1|Nieex1_795127	10
Nieex1|Nieex1_807571	12
Nieex1|Nieex1_811093	14
Nieex1|Nieex1_822511	11
Nieex1|Nieex1_823270	10
Nieex1|Nieex1_823295	42
Nieex1|Nieex1_823554	20
Nieex1|Nieex1_824650	11
Nieex1|Nieex1_827463	13
Nieex1|Nieex1_828985	11
Nieex1|Nieex1_854921	10
