Protein	PolyQlength
Tolop1|Tolop1_103	26
Tolop1|Tolop1_1010	21
Tolop1|Tolop1_1433	11
Tolop1|Tolop1_1792	10
Tolop1|Tolop1_2150	14
Tolop1|Tolop1_2223	13
Tolop1|Tolop1_2285	12
Tolop1|Tolop1_2776	13
Tolop1|Tolop1_2839	18
Tolop1|Tolop1_2900	10
Tolop1|Tolop1_2967	17
Tolop1|Tolop1_3061	13
Tolop1|Tolop1_3398	12
Tolop1|Tolop1_3576	10
Tolop1|Tolop1_3828	12
Tolop1|Tolop1_4023	20
Tolop1|Tolop1_4086	15
Tolop1|Tolop1_4177	10
Tolop1|Tolop1_4186	19
Tolop1|Tolop1_4860	12
Tolop1|Tolop1_5115	11
Tolop1|Tolop1_5250	12
Tolop1|Tolop1_5289	12
Tolop1|Tolop1_5543	10
Tolop1|Tolop1_5565	15
Tolop1|Tolop1_5589	15
Tolop1|Tolop1_5894	24
Tolop1|Tolop1_5910	10
Tolop1|Tolop1_6263	10
Tolop1|Tolop1_6878	16
Tolop1|Tolop1_7198	13
Tolop1|Tolop1_7266	11
Tolop1|Tolop1_7676	10
Tolop1|Tolop1_7726	14
Tolop1|Tolop1_8917	18
Tolop1|Tolop1_9265	10
