Protein	PolyQlength
Phy27169|Phy27169_25121	14
Phy27169|Phy27169_31120	15
Phy27169|Phy27169_42483	10
Phy27169|Phy27169_63295	16
Phy27169|Phy27169_83350	11
Phy27169|Phy27169_141237	10
Phy27169|Phy27169_145774	12
Phy27169|Phy27169_156182	12
Phy27169|Phy27169_278474	19
Phy27169|Phy27169_286249	15
Phy27169|Phy27169_289056	14
Phy27169|Phy27169_296814	17
Phy27169|Phy27169_305509	11
Phy27169|Phy27169_322154	10
Phy27169|Phy27169_331386	14
Phy27169|Phy27169_343273	11
Phy27169|Phy27169_350124	12
Phy27169|Phy27169_355221	14
Phy27169|Phy27169_357938	12
Phy27169|Phy27169_363591	10
Phy27169|Phy27169_375375	10
Phy27169|Phy27169_376366	15
Phy27169|Phy27169_377003	10
Phy27169|Phy27169_378449	10
Phy27169|Phy27169_379337	11
Phy27169|Phy27169_383525	12
Phy27169|Phy27169_396351	10
Phy27169|Phy27169_403597	13
Phy27169|Phy27169_403842	11
Phy27169|Phy27169_405909	10
Phy27169|Phy27169_407703	17
Phy27169|Phy27169_407936	10
Phy27169|Phy27169_408254	15
Phy27169|Phy27169_408542	31
Phy27169|Phy27169_409802	17
Phy27169|Phy27169_410682	11
Phy27169|Phy27169_426866	10
Phy27169|Phy27169_429703	20
Phy27169|Phy27169_431981	12
Phy27169|Phy27169_436837	12
