Protein	PolyQlength
Phoaln1|Phoaln1_96510	13
Phoaln1|Phoaln1_288427	10
Phoaln1|Phoaln1_450892	15
Phoaln1|Phoaln1_543695	19
Phoaln1|Phoaln1_854309	11
Phoaln1|Phoaln1_1008045	11
Phoaln1|Phoaln1_1655882	12
Phoaln1|Phoaln1_1684793	27
Phoaln1|Phoaln1_1697907	13
Phoaln1|Phoaln1_1702962	19
Phoaln1|Phoaln1_1758487	20
Phoaln1|Phoaln1_1760699	11
Phoaln1|Phoaln1_1793499	15
Phoaln1|Phoaln1_1794641	11
Phoaln1|Phoaln1_1837405	10
Phoaln1|Phoaln1_1911835	10
Phoaln1|Phoaln1_1912143	17
Phoaln1|Phoaln1_1912197	18
Phoaln1|Phoaln1_1912313	18
Phoaln1|Phoaln1_1915436	10
Phoaln1|Phoaln1_1917217	13
Phoaln1|Phoaln1_1920207	11
Phoaln1|Phoaln1_1938089	16
