Protein	PolyQlength
Ophun1|Ophun1_59	10
Ophun1|Ophun1_169	13
Ophun1|Ophun1_296	10
Ophun1|Ophun1_364	14
Ophun1|Ophun1_559	12
Ophun1|Ophun1_646	21
Ophun1|Ophun1_675	12
Ophun1|Ophun1_710	22
Ophun1|Ophun1_747	19
Ophun1|Ophun1_763	12
Ophun1|Ophun1_883	10
Ophun1|Ophun1_903	13
Ophun1|Ophun1_1008	14
Ophun1|Ophun1_1050	12
Ophun1|Ophun1_1110	16
Ophun1|Ophun1_1207	23
Ophun1|Ophun1_1867	16
Ophun1|Ophun1_1869	20
Ophun1|Ophun1_1933	11
Ophun1|Ophun1_1952	19
Ophun1|Ophun1_2052	10
Ophun1|Ophun1_2417	17
Ophun1|Ophun1_2471	10
Ophun1|Ophun1_2533	11
Ophun1|Ophun1_2549	13
Ophun1|Ophun1_2629	17
Ophun1|Ophun1_2692	15
Ophun1|Ophun1_2740	10
Ophun1|Ophun1_2754	23
Ophun1|Ophun1_2936	19
Ophun1|Ophun1_2965	11
Ophun1|Ophun1_2986	10
Ophun1|Ophun1_3000	10
Ophun1|Ophun1_3005	21
Ophun1|Ophun1_3054	20
Ophun1|Ophun1_3061	18
Ophun1|Ophun1_3094	13
Ophun1|Ophun1_3225	16
Ophun1|Ophun1_3227	10
Ophun1|Ophun1_3331	16
Ophun1|Ophun1_3498	14
Ophun1|Ophun1_3511	21
Ophun1|Ophun1_3711	35
Ophun1|Ophun1_3751	12
Ophun1|Ophun1_3770	18
Ophun1|Ophun1_3989	17
Ophun1|Ophun1_4018	10
Ophun1|Ophun1_4033	14
Ophun1|Ophun1_4179	12
Ophun1|Ophun1_4186	10
Ophun1|Ophun1_4210	10
Ophun1|Ophun1_4233	12
Ophun1|Ophun1_4237	10
Ophun1|Ophun1_4276	14
Ophun1|Ophun1_4332	15
Ophun1|Ophun1_4336	11
Ophun1|Ophun1_4448	14
Ophun1|Ophun1_4547	27
Ophun1|Ophun1_4552	13
Ophun1|Ophun1_4553	12
Ophun1|Ophun1_4579	13
Ophun1|Ophun1_4618	16
Ophun1|Ophun1_4816	11
Ophun1|Ophun1_4853	15
Ophun1|Ophun1_4862	10
Ophun1|Ophun1_4952	16
Ophun1|Ophun1_4974	11
Ophun1|Ophun1_5003	12
Ophun1|Ophun1_5086	10
Ophun1|Ophun1_5216	32
Ophun1|Ophun1_5366	15
Ophun1|Ophun1_5475	11
Ophun1|Ophun1_5509	15
Ophun1|Ophun1_5517	18
Ophun1|Ophun1_5701	32
Ophun1|Ophun1_5727	21
Ophun1|Ophun1_5763	14
Ophun1|Ophun1_5805	10
Ophun1|Ophun1_5865	10
Ophun1|Ophun1_5878	15
Ophun1|Ophun1_5970	19
Ophun1|Ophun1_6045	41
Ophun1|Ophun1_6136	13
Ophun1|Ophun1_6187	12
Ophun1|Ophun1_6189	19
Ophun1|Ophun1_6252	16
Ophun1|Ophun1_6303	10
Ophun1|Ophun1_6493	14
Ophun1|Ophun1_6608	10
Ophun1|Ophun1_6878	14
Ophun1|Ophun1_6950	11
Ophun1|Ophun1_7009	12
Ophun1|Ophun1_7029	15
Ophun1|Ophun1_7066	20
Ophun1|Ophun1_7171	11
Ophun1|Ophun1_7247	10
Ophun1|Ophun1_7521	10
Ophun1|Ophun1_7524	11
Ophun1|Ophun1_7559	10
Ophun1|Ophun1_7586	10
Ophun1|Ophun1_7591	10
Ophun1|Ophun1_7667	10
Ophun1|Ophun1_7786	34
Ophun1|Ophun1_7795	10
Ophun1|Ophun1_7811	12
Ophun1|Ophun1_7850	11
Ophun1|Ophun1_7881	10
Ophun1|Ophun1_7916	11
Ophun1|Ophun1_7933	23
Ophun1|Ophun1_7942	11
Ophun1|Ophun1_8036	14
Ophun1|Ophun1_8098	18
Ophun1|Ophun1_8142	13
Ophun1|Ophun1_8254	22
Ophun1|Ophun1_8271	43
Ophun1|Ophun1_8347	17
Ophun1|Ophun1_8381	19
Ophun1|Ophun1_8504	19
Ophun1|Ophun1_8538	11
