Protein	PolyQlength
Cligib1|Cligib1_278216	14
Cligib1|Cligib1_309326	10
Cligib1|Cligib1_331648	14
Cligib1|Cligib1_872680	13
Cligib1|Cligib1_1230656	14
Cligib1|Cligib1_1473708	10
Cligib1|Cligib1_1483629	15
Cligib1|Cligib1_1492282	10
Cligib1|Cligib1_1517446	15
Cligib1|Cligib1_1519372	21
Cligib1|Cligib1_1528201	10
Cligib1|Cligib1_1556233	11
Cligib1|Cligib1_1607942	10
Cligib1|Cligib1_1608389	12
Cligib1|Cligib1_1610382	11
Cligib1|Cligib1_1610615	16
Cligib1|Cligib1_1611478	13
Cligib1|Cligib1_1612058	12
Cligib1|Cligib1_1799141	11
