Protein	PolyQlength
Lycper1|Lycper1_84204	10
Lycper1|Lycper1_95300	10
Lycper1|Lycper1_118977	13
Lycper1|Lycper1_287825	10
Lycper1|Lycper1_472781	12
Lycper1|Lycper1_742576	14
Lycper1|Lycper1_745304	12
Lycper1|Lycper1_791032	14
Lycper1|Lycper1_814639	10
Lycper1|Lycper1_815516	13
Lycper1|Lycper1_822881	16
Lycper1|Lycper1_823805	10
Lycper1|Lycper1_837916	14
Lycper1|Lycper1_841459	12
Lycper1|Lycper1_844568	12
Lycper1|Lycper1_871464	10
Lycper1|Lycper1_877311	10
Lycper1|Lycper1_917565	10
Lycper1|Lycper1_918189	11
Lycper1|Lycper1_919378	11
Lycper1|Lycper1_923966	13
Lycper1|Lycper1_933076	27
Lycper1|Lycper1_937377	13
Lycper1|Lycper1_939015	11
Lycper1|Lycper1_949966	15
Lycper1|Lycper1_952647	11
Lycper1|Lycper1_954122	10
Lycper1|Lycper1_972688	10
Lycper1|Lycper1_1034130	15
Lycper1|Lycper1_1040718	10
