Protein	PolyQlength
Hebcy2|Hebcy2_11922	12
Hebcy2|Hebcy2_12287	13
Hebcy2|Hebcy2_12436	10
Hebcy2|Hebcy2_15049	12
Hebcy2|Hebcy2_19503	13
Hebcy2|Hebcy2_20639	13
Hebcy2|Hebcy2_23600	10
Hebcy2|Hebcy2_25682	11
Hebcy2|Hebcy2_28455	10
Hebcy2|Hebcy2_68137	11
Hebcy2|Hebcy2_73455	19
Hebcy2|Hebcy2_180130	11
Hebcy2|Hebcy2_248056	11
Hebcy2|Hebcy2_270689	10
Hebcy2|Hebcy2_295794	10
Hebcy2|Hebcy2_320258	11
Hebcy2|Hebcy2_351766	10
Hebcy2|Hebcy2_352885	12
Hebcy2|Hebcy2_410068	11
Hebcy2|Hebcy2_438754	10
Hebcy2|Hebcy2_441681	18
Hebcy2|Hebcy2_442942	19
Hebcy2|Hebcy2_444499	15
Hebcy2|Hebcy2_445405	17
Hebcy2|Hebcy2_445910	10
Hebcy2|Hebcy2_447455	10
Hebcy2|Hebcy2_447803	16
Hebcy2|Hebcy2_449660	13
Hebcy2|Hebcy2_450010	12
