Protein	PolyQlength
Tubin1_1|Tubin1_1_85681	14
Tubin1_1|Tubin1_1_130414	26
Tubin1_1|Tubin1_1_260126	14
Tubin1_1|Tubin1_1_330559	10
Tubin1_1|Tubin1_1_364817	14
Tubin1_1|Tubin1_1_371923	14
Tubin1_1|Tubin1_1_397060	10
Tubin1_1|Tubin1_1_476584	32
Tubin1_1|Tubin1_1_482079	11
Tubin1_1|Tubin1_1_486083	13
Tubin1_1|Tubin1_1_493190	11
Tubin1_1|Tubin1_1_536471	14
Tubin1_1|Tubin1_1_537253	18
Tubin1_1|Tubin1_1_567565	10
Tubin1_1|Tubin1_1_575667	10
Tubin1_1|Tubin1_1_580304	19
Tubin1_1|Tubin1_1_580852	13
Tubin1_1|Tubin1_1_589808	12
Tubin1_1|Tubin1_1_591118	11
Tubin1_1|Tubin1_1_610443	11
Tubin1_1|Tubin1_1_611008	26
Tubin1_1|Tubin1_1_626777	12
Tubin1_1|Tubin1_1_672063	10
