Protein	PolyQlength
Morimp1|Morimp1_44979	14
Morimp1|Morimp1_124822	42
Morimp1|Morimp1_156570	15
Morimp1|Morimp1_191494	10
Morimp1|Morimp1_212808	10
Morimp1|Morimp1_259157	11
Morimp1|Morimp1_261070	11
Morimp1|Morimp1_313638	37
Morimp1|Morimp1_335887	11
Morimp1|Morimp1_360699	13
Morimp1|Morimp1_389062	26
Morimp1|Morimp1_434834	41
Morimp1|Morimp1_451655	13
Morimp1|Morimp1_459589	14
Morimp1|Morimp1_478619	10
Morimp1|Morimp1_527529	14
Morimp1|Morimp1_528917	36
Morimp1|Morimp1_532439	14
Morimp1|Morimp1_533136	10
Morimp1|Morimp1_534569	11
Morimp1|Morimp1_535472	12
Morimp1|Morimp1_538450	23
Morimp1|Morimp1_541883	26
Morimp1|Morimp1_553954	19
Morimp1|Morimp1_558325	14
Morimp1|Morimp1_579431	13
Morimp1|Morimp1_580675	11
Morimp1|Morimp1_580815	19
Morimp1|Morimp1_580932	11
Morimp1|Morimp1_581812	13
Morimp1|Morimp1_583293	19
Morimp1|Morimp1_583755	10
Morimp1|Morimp1_586787	11
Morimp1|Morimp1_587011	19
Morimp1|Morimp1_588470	10
Morimp1|Morimp1_590293	10
Morimp1|Morimp1_591481	11
Morimp1|Morimp1_592447	12
Morimp1|Morimp1_592787	13
Morimp1|Morimp1_594650	17
Morimp1|Morimp1_597924	12
Morimp1|Morimp1_598354	24
Morimp1|Morimp1_599704	10
Morimp1|Morimp1_599734	10
Morimp1|Morimp1_601163	24
Morimp1|Morimp1_609911	15
Morimp1|Morimp1_610000	11
Morimp1|Morimp1_610123	10
Morimp1|Morimp1_614380	13
Morimp1|Morimp1_615497	10
Morimp1|Morimp1_616205	13
Morimp1|Morimp1_616287	14
Morimp1|Morimp1_622927	10
Morimp1|Morimp1_623320	15
Morimp1|Morimp1_624056	11
Morimp1|Morimp1_624835	34
Morimp1|Morimp1_625697	16
Morimp1|Morimp1_626406	12
Morimp1|Morimp1_627979	10
Morimp1|Morimp1_628032	26
Morimp1|Morimp1_629547	18
Morimp1|Morimp1_630158	12
Morimp1|Morimp1_630838	11
Morimp1|Morimp1_631661	10
Morimp1|Morimp1_636962	15
Morimp1|Morimp1_654869	10
Morimp1|Morimp1_659134	13
Morimp1|Morimp1_662097	12
Morimp1|Morimp1_665067	18
Morimp1|Morimp1_667382	14
