Protein	PolyQlength
Pheno1|Pheno1_248	12
Pheno1|Pheno1_393	15
Pheno1|Pheno1_832	11
Pheno1|Pheno1_1001	10
Pheno1|Pheno1_1010	10
Pheno1|Pheno1_1167	10
Pheno1|Pheno1_1590	10
Pheno1|Pheno1_2003	11
Pheno1|Pheno1_2362	12
Pheno1|Pheno1_3118	10
Pheno1|Pheno1_3587	11
Pheno1|Pheno1_4073	13
Pheno1|Pheno1_4126	13
Pheno1|Pheno1_4134	10
Pheno1|Pheno1_4135	16
Pheno1|Pheno1_4275	13
Pheno1|Pheno1_5005	10
Pheno1|Pheno1_5079	12
Pheno1|Pheno1_5481	12
Pheno1|Pheno1_5620	11
Pheno1|Pheno1_5788	12
Pheno1|Pheno1_5943	11
Pheno1|Pheno1_6086	11
Pheno1|Pheno1_6133	10
Pheno1|Pheno1_6367	12
Pheno1|Pheno1_6453	17
Pheno1|Pheno1_6541	10
Pheno1|Pheno1_6600	11
Pheno1|Pheno1_6653	10
Pheno1|Pheno1_7274	13
Pheno1|Pheno1_8599	10
Pheno1|Pheno1_8773	13
Pheno1|Pheno1_8826	25
Pheno1|Pheno1_9205	12
Pheno1|Pheno1_9477	12
Pheno1|Pheno1_9660	11
Pheno1|Pheno1_9666	11
