Protein	PolyQlength
Monha1|Monha1_356	20
Monha1|Monha1_1726	22
Monha1|Monha1_2069	11
Monha1|Monha1_2108	15
Monha1|Monha1_2200	11
Monha1|Monha1_3195	10
Monha1|Monha1_3301	12
Monha1|Monha1_3338	13
Monha1|Monha1_3742	12
Monha1|Monha1_4150	19
Monha1|Monha1_4254	11
Monha1|Monha1_5211	10
Monha1|Monha1_5452	10
Monha1|Monha1_5887	17
Monha1|Monha1_6547	10
Monha1|Monha1_7858	10
Monha1|Monha1_8741	10
Monha1|Monha1_8753	12
Monha1|Monha1_9148	11
Monha1|Monha1_9590	11
Monha1|Monha1_9744	10
Monha1|Monha1_10552	25
Monha1|Monha1_10618	18
