Protein	PolyQlength
Densp1|Densp1_90147	24
Densp1|Densp1_568168	15
Densp1|Densp1_742242	12
Densp1|Densp1_832545	10
Densp1|Densp1_835205	18
Densp1|Densp1_836069	12
Densp1|Densp1_841456	13
Densp1|Densp1_845781	29
Densp1|Densp1_848712	20
Densp1|Densp1_850537	18
Densp1|Densp1_854364	14
Densp1|Densp1_854893	17
Densp1|Densp1_861568	11
Densp1|Densp1_871531	12
Densp1|Densp1_876101	11
Densp1|Densp1_885999	21
Densp1|Densp1_886113	16
Densp1|Densp1_886134	18
Densp1|Densp1_886904	22
Densp1|Densp1_887164	15
Densp1|Densp1_887242	13
