Protein	PolyQlength
Exool1|Exool1_132386	11
Exool1|Exool1_132393	11
Exool1|Exool1_132596	10
Exool1|Exool1_132597	10
Exool1|Exool1_133221	18
Exool1|Exool1_133550	10
Exool1|Exool1_134122	12
Exool1|Exool1_134123	12
Exool1|Exool1_134124	12
Exool1|Exool1_134155	12
Exool1|Exool1_134183	10
Exool1|Exool1_134249	10
Exool1|Exool1_134362	10
Exool1|Exool1_135818	18
Exool1|Exool1_136371	11
Exool1|Exool1_137501	15
Exool1|Exool1_138048	13
Exool1|Exool1_138230	10
Exool1|Exool1_138755	10
Exool1|Exool1_140147	12
Exool1|Exool1_140318	10
Exool1|Exool1_140763	11
Exool1|Exool1_142038	15
Exool1|Exool1_142039	15
Exool1|Exool1_142768	11
Exool1|Exool1_143088	11
Exool1|Exool1_143808	11
Exool1|Exool1_143809	11
Exool1|Exool1_144100	14
Exool1|Exool1_144267	10
Exool1|Exool1_144998	10
Exool1|Exool1_145179	10
Exool1|Exool1_145358	24
Exool1|Exool1_145359	24
