Protein	PolyQlength
Galma1|Galma1_81573	10
Galma1|Galma1_109922	12
Galma1|Galma1_118587	13
Galma1|Galma1_121449	16
Galma1|Galma1_133470	10
Galma1|Galma1_140148	12
Galma1|Galma1_140203	16
Galma1|Galma1_141274	10
Galma1|Galma1_141745	10
Galma1|Galma1_146404	11
Galma1|Galma1_146836	13
Galma1|Galma1_154786	21
Galma1|Galma1_157714	11
Galma1|Galma1_236722	14
Galma1|Galma1_237941	10
Galma1|Galma1_246302	17
Galma1|Galma1_254465	20
Galma1|Galma1_258776	13
Galma1|Galma1_606357	15
Galma1|Galma1_884972	11
Galma1|Galma1_1256025	17
