Protein	PolyQlength
Anasp1|Anasp1_84856	11
Anasp1|Anasp1_116701	14
Anasp1|Anasp1_161941	10
Anasp1|Anasp1_199895	10
Anasp1|Anasp1_212129	10
Anasp1|Anasp1_215485	10
Anasp1|Anasp1_224566	10
Anasp1|Anasp1_231679	22
Anasp1|Anasp1_235880	12
Anasp1|Anasp1_239520	13
Anasp1|Anasp1_239808	10
Anasp1|Anasp1_241363	14
Anasp1|Anasp1_244170	20
Anasp1|Anasp1_244462	17
Anasp1|Anasp1_245836	13
Anasp1|Anasp1_246712	16
Anasp1|Anasp1_250093	15
Anasp1|Anasp1_264047	13
Anasp1|Anasp1_264886	11
Anasp1|Anasp1_266197	21
Anasp1|Anasp1_267794	24
Anasp1|Anasp1_269273	11
Anasp1|Anasp1_269968	21
Anasp1|Anasp1_270516	15
Anasp1|Anasp1_270669	12
Anasp1|Anasp1_271383	11
Anasp1|Anasp1_271395	15
Anasp1|Anasp1_271567	12
Anasp1|Anasp1_272387	10
Anasp1|Anasp1_272975	15
Anasp1|Anasp1_273711	12
Anasp1|Anasp1_277868	19
Anasp1|Anasp1_278985	10
Anasp1|Anasp1_279112	19
Anasp1|Anasp1_282707	11
Anasp1|Anasp1_284596	11
Anasp1|Anasp1_284955	10
Anasp1|Anasp1_288692	11
Anasp1|Anasp1_289546	11
Anasp1|Anasp1_289934	10
Anasp1|Anasp1_291483	14
Anasp1|Anasp1_291896	10
Anasp1|Anasp1_292229	24
Anasp1|Anasp1_292455	17
Anasp1|Anasp1_292561	11
Anasp1|Anasp1_292605	19
Anasp1|Anasp1_292865	12
Anasp1|Anasp1_293412	13
Anasp1|Anasp1_293423	20
Anasp1|Anasp1_293806	10
Anasp1|Anasp1_293848	10
Anasp1|Anasp1_294436	10
Anasp1|Anasp1_295066	11
Anasp1|Anasp1_295268	12
Anasp1|Anasp1_295280	14
Anasp1|Anasp1_295630	12
Anasp1|Anasp1_295882	10
Anasp1|Anasp1_296275	13
Anasp1|Anasp1_296588	12
Anasp1|Anasp1_297263	10
Anasp1|Anasp1_297617	25
Anasp1|Anasp1_297815	10
Anasp1|Anasp1_298044	10
Anasp1|Anasp1_298184	20
Anasp1|Anasp1_298303	11
Anasp1|Anasp1_301107	10
Anasp1|Anasp1_304002	10
Anasp1|Anasp1_325023	10
Anasp1|Anasp1_327924	12
Anasp1|Anasp1_328517	10
Anasp1|Anasp1_329273	19
Anasp1|Anasp1_329296	11
