Protein	PolyQlength
Macpha1|Macpha1_31298	12
Macpha1|Macpha1_77092	25
Macpha1|Macpha1_123489	10
Macpha1|Macpha1_124685	25
Macpha1|Macpha1_160721	16
Macpha1|Macpha1_166155	16
Macpha1|Macpha1_202245	11
Macpha1|Macpha1_203658	20
Macpha1|Macpha1_233377	10
Macpha1|Macpha1_240533	12
Macpha1|Macpha1_254175	12
Macpha1|Macpha1_256142	12
Macpha1|Macpha1_309823	14
Macpha1|Macpha1_382324	17
Macpha1|Macpha1_406302	12
Macpha1|Macpha1_411678	16
Macpha1|Macpha1_422137	20
Macpha1|Macpha1_559993	18
Macpha1|Macpha1_565821	13
Macpha1|Macpha1_567556	12
Macpha1|Macpha1_568269	20
Macpha1|Macpha1_573159	10
Macpha1|Macpha1_574661	10
Macpha1|Macpha1_576770	12
Macpha1|Macpha1_588174	23
Macpha1|Macpha1_632047	12
Macpha1|Macpha1_649925	10
Macpha1|Macpha1_678372	15
Macpha1|Macpha1_694173	21
Macpha1|Macpha1_697458	12
Macpha1|Macpha1_705177	16
Macpha1|Macpha1_707008	10
Macpha1|Macpha1_710771	11
Macpha1|Macpha1_713248	10
Macpha1|Macpha1_714621	13
Macpha1|Macpha1_732207	15
Macpha1|Macpha1_742439	17
Macpha1|Macpha1_742805	10
Macpha1|Macpha1_764991	11
