Protein	PolyQlength
Claba1|Claba1_127789	10
Claba1|Claba1_128087	19
Claba1|Claba1_128729	10
Claba1|Claba1_128821	10
Claba1|Claba1_130688	10
Claba1|Claba1_130704	12
Claba1|Claba1_131135	19
Claba1|Claba1_131508	15
Claba1|Claba1_131957	13
Claba1|Claba1_132748	13
Claba1|Claba1_133195	18
Claba1|Claba1_133527	10
Claba1|Claba1_134023	15
Claba1|Claba1_136020	15
Claba1|Claba1_136135	24
Claba1|Claba1_136306	10
Claba1|Claba1_136376	12
Claba1|Claba1_137423	11
Claba1|Claba1_137506	18
Claba1|Claba1_137918	19
Claba1|Claba1_138165	16
Claba1|Claba1_138422	34
Claba1|Claba1_138537	11
Claba1|Claba1_138754	13
