Protein	PolyQlength
Triin1|Triin1_31	12
Triin1|Triin1_155	23
Triin1|Triin1_163	17
Triin1|Triin1_245	11
Triin1|Triin1_246	11
Triin1|Triin1_360	14
Triin1|Triin1_412	10
Triin1|Triin1_501	18
Triin1|Triin1_529	10
Triin1|Triin1_535	11
Triin1|Triin1_541	11
Triin1|Triin1_646	10
Triin1|Triin1_796	11
Triin1|Triin1_869	13
Triin1|Triin1_1091	11
Triin1|Triin1_1214	12
Triin1|Triin1_1360	10
Triin1|Triin1_1396	11
Triin1|Triin1_1449	12
Triin1|Triin1_1505	10
Triin1|Triin1_1725	12
Triin1|Triin1_1921	23
Triin1|Triin1_2008	10
Triin1|Triin1_2121	11
Triin1|Triin1_2344	10
Triin1|Triin1_2435	14
Triin1|Triin1_2531	13
Triin1|Triin1_2669	10
Triin1|Triin1_2702	14
Triin1|Triin1_2879	29
Triin1|Triin1_2907	11
Triin1|Triin1_2945	12
Triin1|Triin1_3009	11
Triin1|Triin1_3167	19
Triin1|Triin1_3179	16
Triin1|Triin1_3237	14
Triin1|Triin1_3242	11
Triin1|Triin1_3364	19
Triin1|Triin1_3365	14
Triin1|Triin1_3375	16
Triin1|Triin1_3607	10
Triin1|Triin1_3908	13
Triin1|Triin1_3965	13
Triin1|Triin1_3967	13
Triin1|Triin1_3969	12
Triin1|Triin1_4457	17
Triin1|Triin1_4596	10
Triin1|Triin1_4608	16
Triin1|Triin1_4673	18
Triin1|Triin1_4675	19
Triin1|Triin1_4714	24
Triin1|Triin1_5010	18
Triin1|Triin1_5016	12
Triin1|Triin1_5027	11
Triin1|Triin1_5134	10
Triin1|Triin1_5287	12
Triin1|Triin1_5298	10
Triin1|Triin1_5498	23
Triin1|Triin1_5584	16
Triin1|Triin1_5730	11
Triin1|Triin1_5865	10
Triin1|Triin1_5867	20
Triin1|Triin1_5993	23
Triin1|Triin1_6050	10
Triin1|Triin1_6113	10
Triin1|Triin1_6202	11
Triin1|Triin1_6280	11
Triin1|Triin1_6349	15
Triin1|Triin1_6434	24
Triin1|Triin1_6471	15
Triin1|Triin1_6699	18
Triin1|Triin1_6775	13
Triin1|Triin1_6779	10
Triin1|Triin1_6927	21
Triin1|Triin1_6935	14
Triin1|Triin1_6958	11
Triin1|Triin1_7158	10
Triin1|Triin1_7233	10
Triin1|Triin1_7277	21
Triin1|Triin1_7317	10
Triin1|Triin1_7406	16
Triin1|Triin1_7488	12
Triin1|Triin1_7599	11
Triin1|Triin1_7636	10
Triin1|Triin1_7697	14
Triin1|Triin1_7712	12
Triin1|Triin1_7722	17
Triin1|Triin1_7742	15
Triin1|Triin1_7752	20
Triin1|Triin1_7793	11
Triin1|Triin1_7933	11
Triin1|Triin1_8002	12
Triin1|Triin1_8086	17
Triin1|Triin1_8240	10
