Protein	PolyQlength
Spifus1|Spifus1_43214	34
Spifus1|Spifus1_120608	21
Spifus1|Spifus1_136986	28
Spifus1|Spifus1_198139	13
Spifus1|Spifus1_229498	52
Spifus1|Spifus1_259272	25
Spifus1|Spifus1_431469	28
Spifus1|Spifus1_663872	44
Spifus1|Spifus1_805486	23
Spifus1|Spifus1_968587	10
Spifus1|Spifus1_1047609	10
Spifus1|Spifus1_1112510	16
Spifus1|Spifus1_1212184	10
Spifus1|Spifus1_1248122	13
Spifus1|Spifus1_1258370	22
Spifus1|Spifus1_1309275	63
Spifus1|Spifus1_1322330	27
Spifus1|Spifus1_1468717	14
Spifus1|Spifus1_1716445	18
Spifus1|Spifus1_1719635	17
Spifus1|Spifus1_1722377	27
Spifus1|Spifus1_1724456	21
Spifus1|Spifus1_1726293	23
Spifus1|Spifus1_1741910	10
Spifus1|Spifus1_1742872	11
Spifus1|Spifus1_1743518	31
Spifus1|Spifus1_1746780	29
Spifus1|Spifus1_1750220	17
Spifus1|Spifus1_1757897	14
Spifus1|Spifus1_1762319	25
Spifus1|Spifus1_1764495	26
Spifus1|Spifus1_1782209	11
Spifus1|Spifus1_1791183	11
Spifus1|Spifus1_1793733	14
Spifus1|Spifus1_1794039	10
Spifus1|Spifus1_1796352	16
Spifus1|Spifus1_1808695	13
Spifus1|Spifus1_1819082	10
Spifus1|Spifus1_1823327	12
Spifus1|Spifus1_1824734	11
Spifus1|Spifus1_1826799	14
Spifus1|Spifus1_1832336	18
Spifus1|Spifus1_1843392	10
Spifus1|Spifus1_1875965	16
Spifus1|Spifus1_1876113	36
Spifus1|Spifus1_1877522	11
Spifus1|Spifus1_1878490	18
Spifus1|Spifus1_1879370	12
Spifus1|Spifus1_1879371	14
Spifus1|Spifus1_1884018	10
Spifus1|Spifus1_1884714	10
Spifus1|Spifus1_1885026	11
Spifus1|Spifus1_1885876	20
Spifus1|Spifus1_1886016	13
Spifus1|Spifus1_1887442	18
Spifus1|Spifus1_1903813	17
Spifus1|Spifus1_1974762	21
Spifus1|Spifus1_1977589	12
Spifus1|Spifus1_1994002	10
Spifus1|Spifus1_1996074	24
Spifus1|Spifus1_1996409	14
