Protein	PolyQlength
Ascap1|Ascap1_78	12
Ascap1|Ascap1_688	10
Ascap1|Ascap1_694	22
Ascap1|Ascap1_821	10
Ascap1|Ascap1_878	12
Ascap1|Ascap1_970	10
Ascap1|Ascap1_1020	10
Ascap1|Ascap1_1034	10
Ascap1|Ascap1_1088	17
Ascap1|Ascap1_1227	12
Ascap1|Ascap1_1232	10
Ascap1|Ascap1_1249	10
Ascap1|Ascap1_1278	17
Ascap1|Ascap1_1326	10
Ascap1|Ascap1_1370	14
Ascap1|Ascap1_1388	11
Ascap1|Ascap1_1459	19
Ascap1|Ascap1_1471	11
Ascap1|Ascap1_1519	16
Ascap1|Ascap1_1555	12
Ascap1|Ascap1_1648	11
Ascap1|Ascap1_1686	11
Ascap1|Ascap1_1695	15
Ascap1|Ascap1_1815	10
Ascap1|Ascap1_1820	13
Ascap1|Ascap1_1834	16
Ascap1|Ascap1_2115	11
Ascap1|Ascap1_2302	19
Ascap1|Ascap1_2311	11
Ascap1|Ascap1_2357	18
Ascap1|Ascap1_2385	11
Ascap1|Ascap1_2525	10
Ascap1|Ascap1_2776	19
Ascap1|Ascap1_2791	10
Ascap1|Ascap1_2859	12
Ascap1|Ascap1_2939	11
Ascap1|Ascap1_3003	10
Ascap1|Ascap1_3035	13
Ascap1|Ascap1_3070	11
Ascap1|Ascap1_3087	10
Ascap1|Ascap1_3143	10
Ascap1|Ascap1_3257	10
Ascap1|Ascap1_3408	14
Ascap1|Ascap1_3435	10
Ascap1|Ascap1_3483	11
Ascap1|Ascap1_3644	13
Ascap1|Ascap1_3653	12
Ascap1|Ascap1_3899	10
Ascap1|Ascap1_3912	14
Ascap1|Ascap1_3915	13
Ascap1|Ascap1_3957	20
Ascap1|Ascap1_3989	12
Ascap1|Ascap1_4029	21
Ascap1|Ascap1_4225	16
Ascap1|Ascap1_4290	12
Ascap1|Ascap1_4331	12
Ascap1|Ascap1_4355	13
Ascap1|Ascap1_4794	21
Ascap1|Ascap1_4909	11
Ascap1|Ascap1_4978	11
Ascap1|Ascap1_5021	12
Ascap1|Ascap1_5027	10
Ascap1|Ascap1_5085	18
Ascap1|Ascap1_5089	10
Ascap1|Ascap1_5137	12
Ascap1|Ascap1_5244	12
Ascap1|Ascap1_5273	12
Ascap1|Ascap1_5296	16
Ascap1|Ascap1_5333	14
Ascap1|Ascap1_5352	19
Ascap1|Ascap1_5442	12
Ascap1|Ascap1_5470	14
Ascap1|Ascap1_5480	10
Ascap1|Ascap1_5703	12
Ascap1|Ascap1_5779	10
Ascap1|Ascap1_5862	10
Ascap1|Ascap1_5948	10
Ascap1|Ascap1_6087	12
Ascap1|Ascap1_6175	11
Ascap1|Ascap1_6189	10
Ascap1|Ascap1_6233	16
Ascap1|Ascap1_6273	11
Ascap1|Ascap1_6418	13
