Protein	PolyQlength
Powhir1|Powhir1_39168	12
Powhir1|Powhir1_43795	10
Powhir1|Powhir1_58962	11
Powhir1|Powhir1_62199	39
Powhir1|Powhir1_66231	11
Powhir1|Powhir1_67694	10
Powhir1|Powhir1_69221	10
Powhir1|Powhir1_69456	12
Powhir1|Powhir1_69516	12
Powhir1|Powhir1_87023	18
Powhir1|Powhir1_92721	12
Powhir1|Powhir1_105942	11
Powhir1|Powhir1_115460	10
Powhir1|Powhir1_153691	17
Powhir1|Powhir1_163676	11
Powhir1|Powhir1_169945	20
Powhir1|Powhir1_171229	10
Powhir1|Powhir1_182677	12
Powhir1|Powhir1_196075	12
Powhir1|Powhir1_199115	18
Powhir1|Powhir1_200160	13
Powhir1|Powhir1_202777	11
Powhir1|Powhir1_214366	13
Powhir1|Powhir1_217322	17
Powhir1|Powhir1_220933	10
Powhir1|Powhir1_235397	26
Powhir1|Powhir1_282467	12
Powhir1|Powhir1_327923	10
Powhir1|Powhir1_346128	21
Powhir1|Powhir1_359585	11
Powhir1|Powhir1_365388	10
Powhir1|Powhir1_424610	11
Powhir1|Powhir1_429525	15
Powhir1|Powhir1_435151	11
Powhir1|Powhir1_438100	12
Powhir1|Powhir1_440774	13
Powhir1|Powhir1_441096	10
Powhir1|Powhir1_441647	23
Powhir1|Powhir1_443429	13
Powhir1|Powhir1_443567	11
Powhir1|Powhir1_444022	10
Powhir1|Powhir1_446660	10
Powhir1|Powhir1_447260	15
Powhir1|Powhir1_452291	14
Powhir1|Powhir1_454279	11
Powhir1|Powhir1_456476	10
Powhir1|Powhir1_457284	14
Powhir1|Powhir1_458229	15
Powhir1|Powhir1_458474	11
Powhir1|Powhir1_461765	11
Powhir1|Powhir1_463831	10
Powhir1|Powhir1_465789	13
Powhir1|Powhir1_466822	10
Powhir1|Powhir1_467472	11
Powhir1|Powhir1_472755	11
Powhir1|Powhir1_473793	13
Powhir1|Powhir1_476201	11
Powhir1|Powhir1_476713	15
Powhir1|Powhir1_476719	15
Powhir1|Powhir1_480501	16
Powhir1|Powhir1_481454	15
Powhir1|Powhir1_488168	14
Powhir1|Powhir1_496801	11
Powhir1|Powhir1_505380	13
Powhir1|Powhir1_510141	14
Powhir1|Powhir1_510998	10
Powhir1|Powhir1_512087	15
Powhir1|Powhir1_512160	14
Powhir1|Powhir1_519746	19
Powhir1|Powhir1_533122	10
Powhir1|Powhir1_538720	10
Powhir1|Powhir1_542259	13
Powhir1|Powhir1_544121	11
Powhir1|Powhir1_544845	10
Powhir1|Powhir1_546003	13
Powhir1|Powhir1_548047	11
Powhir1|Powhir1_548090	12
Powhir1|Powhir1_549569	13
Powhir1|Powhir1_549774	12
