Pilumb1|Pilumb1_164354	10
Pilumb1|Pilumb1_228169	16
Pilumb1|Pilumb1_322441	39
Pilumb1|Pilumb1_400522	41
Pilumb1|Pilumb1_579218	18
Pilumb1|Pilumb1_605375	11
Pilumb1|Pilumb1_720122	17
Pilumb1|Pilumb1_721213	11
Pilumb1|Pilumb1_770858	11
Pilumb1|Pilumb1_772129	13
Pilumb1|Pilumb1_773524	10
Pilumb1|Pilumb1_775454	29
Pilumb1|Pilumb1_778369	10
Pilumb1|Pilumb1_787043	19
Pilumb1|Pilumb1_789125	19
Pilumb1|Pilumb1_793236	11
Pilumb1|Pilumb1_793557	10
Pilumb1|Pilumb1_798116	10
Pilumb1|Pilumb1_830488	11
Pilumb1|Pilumb1_830869	11
Pilumb1|Pilumb1_833065	10
Pilumb1|Pilumb1_833637	12
Pilumb1|Pilumb1_837557	18
Pilumb1|Pilumb1_840093	10
Pilumb1|Pilumb1_842618	30
Pilumb1|Pilumb1_846178	15
Pilumb1|Pilumb1_846482	11
Pilumb1|Pilumb1_848874	10
Pilumb1|Pilumb1_849265	16
Pilumb1|Pilumb1_849446	12
Pilumb1|Pilumb1_852703	23
Pilumb1|Pilumb1_852873	12
Pilumb1|Pilumb1_892743	24
Pilumb1|Pilumb1_903149	24
Pilumb1|Pilumb1_905910	10
Pilumb1|Pilumb1_906082	10
