Protein	PolyQlength
Tescy1|Tescy1_1799	12
Tescy1|Tescy1_13677	13
Tescy1|Tescy1_13699	12
Tescy1|Tescy1_14446	11
Tescy1|Tescy1_19559	10
Tescy1|Tescy1_31929	10
Tescy1|Tescy1_38135	11
Tescy1|Tescy1_45278	10
Tescy1|Tescy1_46110	13
Tescy1|Tescy1_47310	17
Tescy1|Tescy1_50883	11
Tescy1|Tescy1_54746	19
Tescy1|Tescy1_61530	11
Tescy1|Tescy1_71304	11
Tescy1|Tescy1_76412	32
Tescy1|Tescy1_76654	12
Tescy1|Tescy1_77619	14
Tescy1|Tescy1_84254	10
Tescy1|Tescy1_108464	11
Tescy1|Tescy1_114596	10
Tescy1|Tescy1_121280	14
Tescy1|Tescy1_126557	15
Tescy1|Tescy1_142810	12
Tescy1|Tescy1_152352	10
Tescy1|Tescy1_153799	11
Tescy1|Tescy1_154675	17
Tescy1|Tescy1_154914	11
Tescy1|Tescy1_161785	12
Tescy1|Tescy1_164276	11
Tescy1|Tescy1_166398	22
Tescy1|Tescy1_175581	15
Tescy1|Tescy1_189711	10
Tescy1|Tescy1_191162	12
Tescy1|Tescy1_191669	12
Tescy1|Tescy1_192906	11
Tescy1|Tescy1_196166	10
Tescy1|Tescy1_197651	11
Tescy1|Tescy1_197660	10
Tescy1|Tescy1_197684	16
Tescy1|Tescy1_198403	10
Tescy1|Tescy1_198760	12
Tescy1|Tescy1_198978	22
Tescy1|Tescy1_199100	10
Tescy1|Tescy1_199182	17
Tescy1|Tescy1_199191	27
Tescy1|Tescy1_199198	12
Tescy1|Tescy1_199240	16
Tescy1|Tescy1_199459	11
Tescy1|Tescy1_199945	14
Tescy1|Tescy1_200136	11
Tescy1|Tescy1_200292	10
Tescy1|Tescy1_201114	11
Tescy1|Tescy1_201167	15
Tescy1|Tescy1_201594	10
Tescy1|Tescy1_202663	11
Tescy1|Tescy1_203054	10
Tescy1|Tescy1_203229	10
Tescy1|Tescy1_203351	10
Tescy1|Tescy1_204031	15
Tescy1|Tescy1_204439	12
Tescy1|Tescy1_204723	12
Tescy1|Tescy1_204962	21
Tescy1|Tescy1_206438	22
Tescy1|Tescy1_206984	10
Tescy1|Tescy1_207071	13
Tescy1|Tescy1_211422	10
Tescy1|Tescy1_212144	13
Tescy1|Tescy1_215826	34
Tescy1|Tescy1_216387	10
Tescy1|Tescy1_217427	23
Tescy1|Tescy1_219076	22
Tescy1|Tescy1_219541	18
Tescy1|Tescy1_220414	24
Tescy1|Tescy1_224501	10
Tescy1|Tescy1_226073	13
Tescy1|Tescy1_231906	10
Tescy1|Tescy1_232717	11
Tescy1|Tescy1_233176	12
